All Goalies   Projections Standard Categories
Avail,Player,GGP,W,L,SO,GAA,GA,S,SPct,FPTS,
W ,Alexis Cournoyer G | MON,0,0,0,0,0.00,0,0,.000,0.00
W ,Samuel Jonsson G | EDM,0,0,0,0,0.00,0,0,.000,0.00
W ,Ilya Kanarsky G | CHI,0,0,0,0,0.00,0,0,.000,0.00
W ,Mans Goos G | DAL,0,0,0,0,0.00,0,0,.000,0.00
W ,Vasili Demchenko G | MON,0,0,0,0,0.00,0,0,.000,0.00
W ,Ruslan Khazheyev G | CAR,0,0,0,0,0.00,0,0,.000,0.00
W ,Keith Kinkaid G | NJ,0,0,0,0,0.00,0,0,.000,0.00
W ,Mads Sogaard G | OTT ,0,0,0,0,0.00,0,0,.000,0.00
W ,Jakub Skarek G | SJ ,0,0,0,0,0.00,0,0,.000,0.00
W ,Michal Pradel G | DET,0,0,0,0,0.00,0,0,.000,0.00
W ,Michal Postava G | DET,0,0,0,0,0.00,0,0,.000,0.00
W ,Cooper Black G | FLA,0,0,0,0,0.00,0,0,.000,0.00
W ,Dustin Tokarski G | CAR ,0,0,0,0,0.00,0,0,.000,0.00
W ,Filip Larsson G | PIT,0,0,0,0,0.00,0,0,.000,0.00
W ,Kaapo Kahkonen G | MON ,0,0,0,0,0.00,0,0,.000,0.00
W ,Aleksei Medvedev G | VAN,0,0,0,0,0.00,0,0,.000,0.00
W ,Nikita Tolopilo G | VAN ,0,0,0,0,0.00,0,0,.000,0.00
W ,Caleb Heil G | TB,0,0,0,0,0.00,0,0,.000,0.00
W ,Caydon Edwards G | CHI,0,0,0,0,0.00,0,0,.000,0.00
W ,Connor Ingram G | EDM ,0,0,0,0,0.00,0,0,.000,0.00
W ,Zachary Sawchenko G | CLB ,0,0,0,0,0.00,0,0,.000,0.00
W ,Riley Mercer G | MIN,0,0,0,0,0.00,0,0,.000,0.00
W ,Kirill Gerasimyuk G | FLA,0,0,0,0,0.00,0,0,.000,0.00
W ,Kyle Keyser G | SJ ,0,0,0,0,0.00,0,0,.000,0.00
W ,Henrik Tikkanen G | NYI ,0,0,0,0,0.00,0,0,.000,0.00
W ,Collin Delia G | PIT ,0,0,0,0,0.00,0,0,.000,0.00
W ,Marcus Hogberg G | NYI,0,0,0,0,0.00,0,0,.000,0.00
W ,Laurent Brossoit G | ANA ,0,0,0,0,0.00,0,0,.000,0.00
W ,Erik Portillo G | LA ,0,0,0,0,0.00,0,0,.000,0.00
W ,Marc-Andre Fleury G | PIT,0,0,0,0,0.00,0,0,.000,0.00
W ,James Reimer G | OTT,0,0,0,0,0.00,0,0,.000,0.00
W ,Damian Clara G | ANA,0,0,0,0,0.00,0,0,.000,0.00
W ,Yevgeni Prokhorov G | BUF,0,0,0,0,0.00,0,0,.000,0.00
W ,Vitek Vanecek G | NYI ,0,0,0,0,0.00,0,0,.000,0.00
W ,Ben Kraws G | DAL,0,0,0,0,0.00,0,0,.000,0.00
W ,Ilya Nabokov G | COL ,0,0,0,0,0.00,0,0,.000,0.00
W ,Artyom Zagidulin G | CGY,0,0,0,0,0.00,0,0,.000,0.00
W ,Spencer Martin G | NYR,0,0,0,0,0.00,0,0,.000,0.00
W ,Taylor Gauthier G | PIT,0,0,0,0,0.00,0,0,.000,0.00
W ,Carter George G | LA ,0,0,0,0,0.00,0,0,.000,0.00
W ,Olivier Rodrigue G | EDM ,0,0,0,0,0.00,0,0,.000,0.00
W ,Dave Nozzolillo G | CHI,0,0,0,0,0.00,0,0,.000,0.00
W ,Tristan Lennox G | NYI,0,0,0,0,0.00,0,0,.000,0.00
W ,Carson Bjarnason G | PHI,0,0,0,0,0.00,0,0,.000,0.00
W ,Tyler Palmer G | EDM,0,0,0,0,0.00,0,0,.000,0.00
