All Players   Projections Standard Categories
Avail,Player,GP,G,A,PTS,+/-,PIM,PPG,SHG,SOG,FPTS,
W ,Alex Belzile W | NYR ,80.6,22.58,28.39,50.97,1.87,40.76,6.73,0.41,134.83,125.81
W ,Alex Wennberg C | SJ,80.6,17.6,34.99,52.59,8.59,17.83,7.86,0.42,82.63,125.77
W ,Darren Raddysh D | TOR,80.6,16.58,39.27,55.85,-11.71,34.64,11.32,0,194.49,125.35
W ,Chandler Stephenson C | SEA,80.6,17.06,37,54.06,-8.97,22.49,10.87,1.17,84.59,125.28
South Calgary Oilers,Matty Beniers C | SEA,80.6,21.54,29.73,51.27,2.37,22.74,7.35,0,133.51,124.67
W ,Jamie Benn W | DAL ,80.6,20.45,31.89,52.34,-5.77,76.94,6.43,0.33,122.64,124.35
W ,Matvei Gridin W | CGY,80.6,16.37,37.08,53.45,0.57,5.39,13.32,0,148.57,123.41
HawtSawwce,Mason McTavish C | STL ,80.6,20.77,29.65,50.42,5.71,44.33,8.62,0.17,152.76,123.38
New Oilers Nation,Noah Dobson D | MON,80.6,12.28,41.7,53.98,8.29,37.25,7.69,0.51,160.26,123.33
W ,Lawson Crouse W | UTA ,80.6,26.44,20.25,46.69,6.59,40.11,2.05,0.76,152.64,122.99
W ,Jonathan Huberdeau W | CGY ,80.6,19.44,32.73,52.17,-9.31,51.35,10.49,0.53,145.67,122.51
HawtSawwce,Matthew Coronato W | CGY,80.6,21.37,28.78,50.15,0.57,28.19,9.82,0,193.96,121.81
W ,Casey Mittelstadt C | BOS,80.6,18.31,33.98,52.29,-4.49,21.79,5.83,0,101.59,121.77
W ,Kiefer Sherwood W | SJ,80.6,26.31,19.94,46.25,6.57,49.64,5.37,0.64,160.91,121.73
3sheets Sports Entertainment,Luke Evangelista W | NJ ,80.6,14.36,38.69,53.05,4.46,23.39,7.78,0,184.57,121.57
W ,Simon Holmstrom W | NYI,80.6,22.19,23.99,46.18,5.29,16.8,3.05,2.69,99.48,121.25
W ,Alex Killorn W | ANA,80.6,22.45,24.24,46.69,13.88,42.08,6.54,0.92,167.58,121.14
The Dook of Sook,MacKenzie Weegar D | UTA ,80.6,12.03,39.43,51.46,13.98,62.03,8.57,0.89,171.35,120.22
W ,Brayden Schenn C | NYI,80.6,22.03,27.17,49.2,-5.63,73.85,6.93,0.08,140.77,119.18
W ,Alex Bump W | PHI ,80.6,29.62,16.89,46.51,-14.35,6.34,0,0,111.68,119.05
3sheets Sports Entertainment,Dmitri Voronkov W | CLB ,80.6,24.29,22.11,46.4,7.70,74.92,10.03,0,149.34,119.02
3sheets Sports Entertainment,Seth Jarvis W | CAR ,46.1,22.53,24.15,46.68,-1.10,12.55,8.65,1.65,179.72,118.91
W ,Conor Garland W | CLB ,80.6,19.66,29.65,49.31,-0.68,38.8,7.74,0.36,184.11,118.83
The Inglorious Basteeerds,Vince Dunn D | SEA,80.6,13.6,38.94,52.54,-1.56,65.92,14.09,0.08,161.82,118.45
W ,Jake DeBrusk W | VAN,80.6,25.33,21.63,46.96,-4.66,14.41,11.67,0.17,187.7,118.42
The Pylons,Zach Benson W | BUF,80.6,17.78,32.13,49.91,-2.42,86.22,4.43,0.67,145.14,118.34
W ,Ryan McLeod C | BUF,80.6,15.64,34.15,49.79,-6.69,16.78,4.06,2.39,100.97,118.33
W ,Tyson Foerster W | PHI ,80.6,29.25,14.24,43.49,5.81,50.27,7.78,0.17,155.92,118.02
W ,Frank Vatrano W | ANA,80.6,24.74,19.01,43.75,13.88,68.47,6.65,0.81,205.93,117.33
Shazam!!!,Cole Hutson D | WAS ,80.6,15.02,35.01,50.03,6.93,37.29,17.09,0.17,123.35,117.15
W ,Bobby Brink W | MIN ,80.6,20.54,25.99,46.53,11.14,24.92,8.06,0,132.18,116.38
W ,Christian Dvorak C | PHI,80.6,17.34,31.22,48.56,3.65,27.78,3.07,0.33,132.11,116.03
W ,Brett Howden C | LV,80.6,27.21,16.18,43.39,-4.62,53.11,1.4,1.39,119.01,115.61
W ,Andre Burakovsky W | OTT,80.6,16.03,32.13,48.16,10.80,19.89,9.44,0,110.43,115.05
W ,Morgan Frost C | CGY ,80.6,21.07,25.68,46.75,0.57,26.14,11.59,0,147.18,114.71
W ,Ryan Ufko D | NSH,80.6,9.8,42.23,52.03,-2.49,26.5,4.97,0,48.7,113.24
W ,Trevor Moore W | LA,80.6,21.48,24.57,46.05,-9.75,15.38,2.35,1,216.02,113.14
New Oilers Nation,Jake Neighbours W | STL,80.6,22.98,23.07,46.05,-9.20,50.8,7.71,0,109.41,112.78
Jeff's Jackass's,Matias Maccelli W | NYI ,80.6,16.58,30.86,47.44,4.50,12.57,6.2,0.08,109.81,112.74
HawtSawwce,Connor McMichael W | STL ,80.6,18.76,28.56,47.32,-6.85,32.85,4.57,0.5,142.68,112.69
